name,coordinates,class,AgroClimaticZone
681,"70.4655165,21.5057325",2,13
6810,"84.0350315,22.095869",2,7
6811,"82.167079,22.0987425",2,7
6812,"73.4188975,22.0998175",2,13
6813,"82.217433,22.100561",2,7
6814,"69.2601825,22.1078535",2,13
6815,"73.0538385,22.109021",2,13
6816,"82.1958535,22.1163445",2,7
6817,"82.150798,22.1175845",2,7
6818,"73.1544795,22.121236",2,13
6819,"70.6949385,22.1270185",2,13
682,"70.4688965,21.513997",1,13
6820,"71.6278945,22.1374225",2,13
6821,"71.8862215,22.1589495",2,13
6822,"73.3021885,22.168453",2,13
6823,"84.7780065,22.1761335",2,7
6824,"75.6519285,22.182578",2,9
6825,"71.6784015,22.185208",2,13
6826,"73.0338585,22.1995945",2,13
6827,"70.8468975,22.202544",2,13
6828,"78.5893685,22.2040735",2,8
6829,"73.0811705,22.2173625",2,13
683,"71.825714,21.519603",1,13
6830,"73.0381935,22.217864",2,13
6831,"84.6231665,22.2192045",2,7
6832,"70.388577,22.2196335",2,13
6833,"87.6426535,22.225568",2,7
6834,"70.611782,22.227765",2,13
6835,"70.9005425,22.2308475",2,13
6836,"73.1610845,22.2344875",2,13
6837,"77.2349085,22.2393035",2,8
6838,"73.243808,22.2475645",2,13
6839,"76.0219515,22.25569",2,9
684,"71.819541,21.52027",1,13
6840,"73.326376,22.2588945",2,13
6841,"70.9865615,22.262459",2,13
6842,"84.8753735,22.2676055",2,7
6843,"74.0055725,22.268169",2,13
6844,"70.6042715,22.278971",2,13
6845,"73.4600185,22.289766",2,13
6846,"88.4420505,22.2911915",2,3
6847,"82.0411145,22.2964625",2,7
6848,"88.4209745,22.305117",2,3
6849,"88.3483215,22.309806",2,3
685,"70.4418145,21.5240655",1,13
6850,"70.8439575,22.3197655",2,13
6851,"70.597837,22.322766",2,13
6852,"87.2937215,22.3237625",2,7
6853,"87.3489495,22.3239305",2,7
6854,"73.9857325,22.3280255",2,13
6855,"73.4259015,22.336441",2,13
6856,"88.507136,22.3373085",2,3
6857,"77.107286,22.341297",2,8
6858,"73.341934,22.342119",2,13
6859,"82.535223,22.3429",2,7
686,"70.465348,21.5274855",1,13
6860,"73.4522125,22.344949",2,13
6861,"87.296794,22.348276",2,7
6862,"88.535308,22.3487945",2,3
6863,"88.4739365,22.351696",2,3
6864,"73.0243285,22.358329",2,13
6865,"82.7022625,22.3650995",2,7
6866,"70.8776645,22.36766",2,13
6867,"77.081031,22.3758555",1,8
6868,"70.7304755,22.375929",2,13
6869,"88.540407,22.382004",2,3
687,"71.574563,21.540358",1,13
6870,"87.337967,22.3893325",2,7
6871,"71.9557505,22.3895265",2,13
6872,"72.002693,22.3898375",2,13
6873,"70.1701505,22.3899865",2,13
6874,"88.4121485,22.3986975",2,3
6875,"70.9098635,22.400092",2,13
6876,"88.5532155,22.402928",2,3
6877,"87.3911175,22.403238",2,7
6878,"88.4670975,22.404576",2,3
6879,"71.2062875,22.405288",2,13
688,"74.469922,21.549361",2,9
6880,"69.8340755,22.405346",2,13
6881,"70.1325695,22.4063475",2,13
6882,"88.212458,22.4149325",2,3
6883,"70.6958975,22.4221865",2,13
6884,"82.723371,22.425589",2,7
6885,"72.9860675,22.426979",2,13
6886,"70.652849,22.4300685",2,13
6887,"88.5822425,22.4333015",2,3
6888,"70.907663,22.4340825",2,13
6889,"73.0942135,22.4377195",2,13
689,"71.217217,21.611375",2,13
6890,"82.761049,22.4440685",2,7
6891,"70.674998,22.4457425",2,13
6892,"88.376124,22.4548565",1,3
6893,"73.318466,22.459857",2,13
6894,"88.583395,22.4602705",2,3
6895,"73.142879,22.4609805",2,13
6896,"70.7863285,22.4611485",2,13
6897,"72.964899,22.463394",2,13
6898,"87.976268,22.4636865",2,3
6899,"70.763289,22.473547",2,13
69,"79.360863,10.9488425",2,11
690,"73.0324635,21.6283505",2,13
6900,"70.803591,22.475017",2,13
6901,"88.2984535,22.4769195",1,3
6902,"88.490794,22.485891",2,3
6903,"71.681223,22.4904785",2,13
6904,"72.823464,22.4918235",2,13
6905,"73.262673,22.493192",2,13
6906,"86.47023,22.509219",2,7
6907,"75.895898,22.512586",2,9
6908,"72.922716,22.515309",2,13
6909,"70.113823,22.516132",2,13
691,"73.007032,21.6435735",2,13
6910,"85.827392,22.529629",2,7
6911,"73.476914,22.5313825",2,13
6912,"72.977995,22.533478",2,13
6913,"75.7337,22.5387055",2,9
6914,"75.964077,22.5387465",2,9
6915,"76.01408,22.5391885",2,9
6916,"88.4093405,22.5438325",2,3
6917,"71.483633,22.544737",2,13
6918,"75.6931525,22.5558485",2,9
6919,"75.9559655,22.557111",2,9
692,"73.009841,21.70342",2,13
6920,"73.249074,22.5573205",2,13
6921,"88.52773,22.5719905",2,3
6922,"72.81816,22.574129",2,13
6923,"75.699909,22.5751425",2,9
6924,"75.794199,22.5761595",2,9
6925,"86.45326,22.5826565",2,7
6926,"88.229561,22.584669",2,3
6927,"86.507387,22.5903475",2,7
6928,"76.007035,22.5913355",2,9
6929,"75.715096,22.5941585",2,9
693,"72.991611,21.704809",1,13
6930,"72.927397,22.60343",2,13
6931,"88.35657,22.607005",2,3
6932,"75.752091,22.607717",2,9
6933,"88.583705,22.610583",1,3
6934,"88.561988,22.612075",2,3
6935,"88.46245,22.6192065",2,3
6936,"75.678702,22.620563",2,9
6937,"75.774478,22.628054",2,9
6938,"72.989648,22.6351285",2,13
6939,"77.7543755,22.64094",2,8
694,"73.009,21.7404105",1,13
6940,"73.451134,22.648535",2,13
6941,"75.872573,22.649493",2,9
6942,"85.603329,22.6507705",2,7
6943,"72.817594,22.651379",2,13
6944,"87.636128,22.6538925",2,7
6945,"75.562422,22.6634145",2,9
6946,"75.479327,22.6806345",2,9
6947,"72.465621,22.6859525",2,13
6948,"88.391435,22.6880225",2,3
6949,"88.2769535,22.6884555",2,3
695,"81.950877,21.7418385",2,7
6950,"77.281687,22.6909465",2,8
6951,"73.613675,22.6963845",2,13
6952,"87.17848,22.7128815",2,7
6953,"72.8145915,22.7249065",2,13
6954,"72.404992,22.7330305",2,13
6955,"73.582492,22.733563",2,13
6956,"71.726528,22.7374125",2,13
6957,"72.8433835,22.739083",2,13
6958,"88.448365,22.741436",2,3
6959,"86.205343,22.743135",2,7
696,"70.631489,21.7453235",2,13
6960,"75.721602,22.744532",2,9
6961,"75.9426215,22.7451335",2,9
6962,"87.691543,22.745333",2,7
6963,"86.1659415,22.7455725",2,7
6964,"88.2411995,22.7474795",2,3
6965,"73.627301,22.7492675",2,13
6966,"71.7136185,22.7522585",2,13
6967,"86.148698,22.7524125",2,7
6968,"72.551243,22.7530875",2,13
6969,"88.201052,22.753123",2,3
697,"70.6243,21.7467335",1,13
6970,"88.544217,22.758711",2,3
6971,"74.606076,22.76104",2,9
6972,"75.905994,22.7623065",2,9
6973,"88.226882,22.7646185",1,3
6974,"75.729642,22.766524",2,9
6975,"72.7503855,22.771971",2,13
6976,"88.3550825,22.7723925",2,3
6977,"71.650321,22.7766405",2,13
6978,"70.876279,22.7767715",2,13
6979,"72.638661,22.7831585",2,13
698,"72.157772,21.747089",2,13
6980,"70.851387,22.7868815",2,13
6981,"73.691708,22.7877265",2,13
6982,"75.688517,22.7885925",2,9
6983,"72.479949,22.791675",2,13
6984,"72.4242305,22.794448",2,13
6985,"72.782736,22.7954175",2,13
6986,"87.647852,22.7964855",2,7
6987,"70.884213,22.796739",2,13
6988,"88.251574,22.800311",2,3
6989,"75.809072,22.801798",2,9
699,"72.098699,21.752246",1,13
6990,"73.593239,22.802248",2,13
6991,"88.573322,22.8026845",2,3
6992,"71.640466,22.80429",2,13
6993,"72.6365235,22.8051275",2,13
6994,"72.957022,22.816304",2,13
6995,"74.207536,22.824049",2,13
6996,"86.143962,22.8242905",1,7
6997,"86.192054,22.8243125",2,7
6998,"88.28602,22.828252",2,3
6999,"72.8157545,22.8293925",2,13
7,"78.1302775,8.7941755",1,11
70,"76.956718,10.9898955",2,10
700,"80.050228,21.76659",2,7
7000,"73.669318,22.8331595",2,13
7001,"74.2473305,22.8357055",2,13
7002,"75.95351,22.838705",2,9
7003,"87.6212295,22.8390675",2,7
7004,"88.1248955,22.8388665",2,3
7005,"75.724626,22.8405135",2,9
7006,"70.887271,22.8601235",2,13
7007,"86.704293,22.8618895",2,7
7008,"72.7949005,22.8641045",2,13
7009,"87.9858535,22.8673295",2,3
701,"70.619451,21.766672",1,13
7010,"75.5415395,22.869748",2,9
7011,"76.0041675,22.8735695",2,9
7012,"75.807874,22.877111",2,9
7013,"74.2826485,22.882993",2,13
7014,"75.9749045,22.8840585",2,9
7015,"72.593606,22.8973375",2,13
7016,"72.4685075,22.8982285",2,13
7017,"72.7536005,22.9039255",2,13
7018,"72.729872,22.9156685",2,13
7019,"75.890822,22.916363",2,9
702,"79.802771,21.7757775",1,7
7020,"76.0964255,22.9197835",2,9
7021,"72.761096,22.920408",2,13
7022,"87.8632755,22.9251735",2,3
7023,"80.0069025,22.9272035",2,8
7024,"76.002362,22.9292635",2,9
7025,"88.3566975,22.935756",2,3
7026,"71.0080155,22.9450585",2,13
7027,"73.3487055,22.9508105",2,13
7028,"72.7260115,22.95192",2,13
7029,"88.3189725,22.9535175",2,3
703,"80.204899,21.8068695",1,7
7030,"76.0466075,22.9551215",1,9
7031,"87.5468105,22.9562595",2,7
7032,"72.5359065,22.968182",2,13
7033,"86.3455865,22.9700835",2,7
7034,"79.9435805,22.9713435",2,8
7035,"71.4280685,22.9886245",2,13
7036,"72.3470945,22.989788",2,13
7037,"76.7212545,23.004318",2,8
7038,"88.2905815,23.0069735",2,3
7039,"88.4340155,23.007214",2,3
704,"80.194812,21.8166025",1,7
7040,"75.2144565,23.009992",2,9
7041,"88.4656265,23.0101205",2,3
7042,"79.9696095,23.017954",2,8
7043,"80.0314635,23.0180145",2,8
7044,"72.7564115,23.018944",2,13
7045,"86.3764865,23.0217575",2,7
7046,"73.0494055,23.0248375",2,13
7047,"77.4074775,23.0396225",2,8
7048,"87.5013525,23.0461075",2,7
7049,"79.7904875,23.0481285",2,8
705,"84.018581,21.855437",2,7
7050,"73.0769675,23.0483605",2,13
7051,"72.8394015,23.0484085",2,13
7052,"88.3668225,23.050417",2,3
7053,"86.6503265,23.0527975",2,7
7054,"72.4699005,23.059509",2,13
7055,"88.4064665,23.0694585",2,3
7056,"87.6789085,23.0720815",2,7
7057,"72.4495745,23.0760625",2,13
7058,"72.7529275,23.076195",2,13
7059,"72.4089555,23.0772975",2,13
706,"73.6945075,21.8866115",2,13
7060,"86.2067375,23.0798805",2,7
7061,"83.1700735,23.0835495",2,7
7062,"72.5081495,23.0870935",2,13
7063,"87.8785365,23.0904375",2,3
7064,"72.9219215,23.091629",2,13
7065,"77.538511,23.092789",2,8
7066,"77.4059745,23.0951275",2,8
7067,"88.1727805,23.0959465",2,3
7068,"79.730137,23.1002295",2,8
7069,"72.4338925,23.100784",2,13
707,"77.892378,21.8998955",2,8
7070,"77.6176245,23.103722",2,8
7071,"87.6988215,23.1041495",2,7
7072,"72.5151715,23.1063245",2,13
7073,"80.0854545,23.106438",2,8
7074,"72.7967095,23.115235",2,13
7075,"81.706896,23.124988",2,7
7076,"79.869397,23.127391",1,8
7077,"75.8388285,23.12928",2,9
7078,"73.5951295,23.130778",2,13
7079,"79.8950125,23.136564",2,8
708,"73.074516,21.921421",1,13
7080,"77.6096365,23.139845",2,8
7081,"75.8991855,23.141445",2,9
7082,"87.93014,23.14158",2,3
7083,"72.690656,23.143813",2,13
7084,"72.0591425,23.1469845",2,13
7085,"85.3075785,23.1483505",2,7
7086,"72.755948,23.1489145",2,13
7087,"77.5720725,23.1496025",2,8
7088,"87.8059315,23.1516175",2,3
7089,"75.7650955,23.1538265",2,9
709,"70.7894285,21.9502035",2,13
7090,"80.0762225,23.1589145",2,8
7091,"77.0533365,23.159135",2,8
7092,"75.933085,23.1646905",2,9
7093,"75.7038705,23.1649805",2,9
7094,"75.665338,23.1677685",2,9
7095,"72.4461405,23.1695765",2,13
7096,"77.5597185,23.172361",2,8
7097,"86.8307615,23.1745575",2,7
7098,"77.378559,23.1814525",1,8
7099,"86.60715,23.184148",2,7
71,"76.953754,10.9972805",1,10
710,"70.798791,21.951145",2,13
7100,"77.3186575,23.1863915",2,8
7101,"77.120617,23.1881285",2,8
7102,"80.1551045,23.189965",2,8
7103,"81.6026135,23.192205",2,7
7104,"87.8042795,23.193074",2,3
7105,"87.8897585,23.1934725",2,3
7106,"87.843051,23.1945015",2,3
7107,"75.700074,23.2007665",2,9
7108,"85.2589685,23.202048",2,7
7109,"72.474753,23.2054975",2,13
711,"70.8113795,21.965157",2,13
7110,"87.633386,23.2066005",2,7
7111,"85.2878315,23.2071895",2,7
7112,"75.6765635,23.207944",2,9
7113,"72.5147015,23.209403",2,13
7114,"87.8800945,23.211117",2,3
7115,"85.350835,23.211177",2,7
7116,"87.7423375,23.2112505",2,3
7117,"87.682097,23.211779",2,3
7118,"79.7810015,23.213707",2,8
7119,"72.7893445,23.2138175",2,13
712,"70.7954395,21.995229",1,13
7120,"75.8625155,23.2177415",2,9
7121,"77.425572,23.2177595",2,8
7122,"75.747722,23.2200815",2,9
7123,"79.8923765,23.221445",2,8
7124,"72.533562,23.2233245",2,13
7125,"77.2901435,23.2234415",2,8
7126,"87.042154,23.2240225",2,7
7127,"85.400894,23.2287795",2,7
7128,"77.627933,23.2305155",2,8
7129,"72.4566145,23.231004",2,13
713,"78.9566705,22.0565185",2,8
7130,"79.850697,23.2312255",2,8
7131,"85.448769,23.232162",2,7
7132,"80.115742,23.2359125",2,8
7133,"77.515881,23.236828",2,8
7134,"73.208316,23.2400575",2,13
7135,"75.750218,23.2452615",2,9
7136,"92.845846,23.249348",2,2
7137,"87.9005535,23.2500365",2,3
7138,"74.0429895,23.261292",2,13
7139,"77.5911615,23.2624285",2,8
714,"79.5384465,22.0762775",2,8
7140,"85.183923,23.265427",2,7
7141,"85.2479255,23.2730025",2,7
7142,"85.3158535,23.274921",2,7
7143,"74.9568735,23.2789355",2,9
7144,"79.669229,23.2789765",2,8
7145,"88.0144075,23.279692",2,3
7146,"77.619092,23.281863",2,8
7147,"77.649125,23.2829075",2,8
7148,"72.7616225,23.2870535",2,13
7149,"86.3048685,23.2879765",2,7
715,"82.1448435,22.081798",2,7
7150,"87.9284745,23.2880815",2,3
7151,"77.559616,23.2885135",2,8
7152,"87.7325365,23.29433",2,3
7153,"75.002049,23.2952575",2,9
7154,"86.645995,23.2987825",2,7
7155,"85.307126,23.2997755",2,7
7156,"77.375778,23.3012045",2,8
7157,"77.61974,23.302899",2,8
7158,"77.4504725,23.3064225",2,8
7159,"72.5458695,23.306962",2,13
716,"82.1466445,22.087246",1,7
7160,"87.211184,23.30854",2,7
7161,"79.8147085,23.3111255",2,8
7162,"77.2545645,23.313344",2,8
7163,"77.5675375,23.313699",2,8
7164,"75.0958285,23.313709",2,9
7165,"86.409146,23.315511",2,7
7166,"88.138221,23.3195745",2,3
7167,"80.0574805,23.3226635",2,8
7168,"85.304894,23.3238215",2,7
7169,"86.4726585,23.32591",2,7
717,"73.4157675,22.1326295",2,13
7170,"75.8048115,23.3320335",2,9
7171,"77.511422,23.3378635",2,8
7172,"88.095238,23.3415075",2,3
7173,"80.0537455,23.3450895",2,8
7174,"75.056382,23.347645",2,9
7175,"87.6477585,23.3486535",2,3
7176,"75.550879,23.34998",2,9
7177,"88.128803,23.3507545",2,3
7178,"85.390767,23.3511895",2,7
7179,"85.9874165,23.354428",2,7
718,"71.8894755,22.150662",2,13
7180,"88.0249155,23.3552925",2,3
7181,"79.8992275,23.360321",2,8
7182,"87.481372,23.3646825",2,3
7183,"74.983931,23.3751675",2,9
7184,"77.2725275,23.378664",2,8
7185,"88.480627,23.3835315",2,3
7186,"85.2278115,23.3943725",2,7
7187,"77.331064,23.3947855",2,8
7188,"72.567019,23.395402",2,13
7189,"80.0115595,23.395998",2,8
719,"71.6806165,22.16718",2,13
7190,"79.8448875,23.39873",2,8
7191,"79.904421,23.4047315",2,8
7192,"86.406053,23.4058415",2,7
7193,"72.4863355,23.4082795",2,13
7194,"85.464102,23.4096015",2,7
7195,"86.934365,23.411344",2,7
7196,"72.852729,23.4273455",2,13
7197,"75.4359,23.4299795",2,9
7198,"79.788771,23.4313555",2,8
7199,"87.863067,23.4450275",2,3
72,"76.951017,11.002327",1,10
720,"76.074904,22.1747565",1,9
7200,"85.179988,23.4460255",2,7
7201,"76.287545,23.4516855",2,9
7202,"73.306854,23.457223",2,13
7203,"85.348851,23.4598995",2,7
7204,"86.905936,23.462239",2,7
7205,"87.7618165,23.466703",2,3
7206,"85.39778,23.47244",2,7
7207,"87.2229215,23.4737395",1,7
7208,"86.557304,23.477516",2,7
7209,"87.9665825,23.487363",2,3
721,"84.5894065,22.195845",2,7
7210,"73.3050795,23.492979",2,13
7211,"75.4444585,23.49395",2,9
7212,"87.816515,23.494108",2,3
7213,"75.3978705,23.4964935",2,9
7214,"86.4686395,23.5049535",2,7
7215,"85.199147,23.507386",2,7
7216,"85.1704945,23.5124025",2,7
7217,"87.3379115,23.5219015",2,3
7218,"86.172332,23.527602",2,7
7219,"87.879728,23.529114",2,3
722,"84.661903,22.2203735",1,7
7220,"85.436291,23.5304275",2,7
7221,"86.540618,23.5428415",2,7
7222,"85.4307625,23.5498715",2,7
7223,"77.804651,23.554523",2,8
7224,"87.991167,23.5599405",2,3
7225,"72.71065,23.561094",2,13
7226,"87.669027,23.561257",2,3
7227,"86.122862,23.5719345",2,7
7228,"72.4171155,23.573281",2,13
7229,"88.0145835,23.573524",2,3
723,"84.8165145,22.2352985",2,7
7230,"85.374703,23.5812215",2,7
7231,"72.935116,23.5973045",2,13
7232,"86.024395,23.6012845",2,7
7233,"86.105224,23.6067525",2,7
7234,"72.305204,23.609613",2,13
7235,"87.2378635,23.6125655",2,3
7236,"75.485077,23.614046",2,9
7237,"85.287666,23.619904",2,7
7238,"85.340558,23.622705",2,7
7239,"86.2583595,23.6246845",2,7
724,"84.769127,22.2404695",1,7
7240,"84.9928465,23.625175",2,7
7241,"79.0761945,23.627235",2,8
7242,"86.59307,23.630065",2,7
7243,"85.519513,23.637058",2,7
7244,"86.146647,23.63733",2,7
7245,"85.038742,23.6386845",2,7
7246,"72.927139,23.6435885",2,13
7247,"87.057759,23.647118",2,3
7248,"86.95011,23.647585",2,3
7249,"86.973219,23.6508395",2,3
725,"73.1861585,22.246964",2,13
7250,"85.261005,23.653459",2,7
7251,"86.898652,23.6636175",2,3
7252,"80.701482,23.6648405",2,7
7253,"86.8388825,23.6675725",2,7
7254,"87.244623,23.6677365",2,3
7255,"80.680054,23.6711495",2,7
7256,"86.2341215,23.6773845",2,7
7257,"85.380952,23.690198",2,7
7258,"71.890937,23.690679",2,13
7259,"74.03262,23.6928055",2,8
726,"84.8473105,22.251148",1,7
7260,"84.9955355,23.694246",2,7
7261,"86.017328,23.6986945",2,7
7262,"72.11451,23.699223",2,13
7263,"86.294043,23.709629",2,7
7264,"87.123661,23.716152",2,3
7265,"86.841655,23.7352925",2,3
7266,"86.26278,23.741312",2,7
7267,"85.5585725,23.74349",2,7
7268,"86.2824495,23.7480915",2,7
7269,"76.044776,23.750525",2,9
727,"84.8899505,22.251569",1,7
7270,"86.1920535,23.75401",2,7
7271,"86.8035935,23.7580805",2,7
7272,"86.1126285,23.7595255",2,7
7273,"86.7280505,23.7631205",2,7
7274,"86.8689655,23.7661855",2,3
7275,"86.2709985,23.7681955",2,7
7276,"88.008745,23.7682025",2,3
7277,"86.8363675,23.776467",2,3
7278,"85.5558305,23.7967385",2,7
7279,"91.3232115,23.7993535",2,2
728,"70.816541,22.263366",1,13
7280,"91.3434975,23.803043",2,2
7281,"87.9506835,23.8145005",2,3
7282,"72.0946015,23.8215225",2,13
7283,"86.1530905,23.8222285",2,7
7284,"78.6805675,23.8230925",2,8
7285,"87.3580595,23.8231835",2,3
7286,"77.9177265,23.8257055",2,8
7287,"86.456229,23.832171",2,7
7288,"78.717067,23.833615",2,8
7289,"91.3531625,23.8383825",2,2
729,"70.7749565,22.2649115",1,13
7290,"77.890662,23.838871",2,8
7291,"78.6823965,23.8506785",2,8
7292,"86.1592375,23.8622975",2,7
7293,"87.937181,23.8718665",2,3
7294,"86.4593915,23.8734015",2,7
7295,"91.2979095,23.8771485",2,2
7296,"86.1202635,23.9098795",2,7
7297,"87.491968,23.9132835",2,3
7298,"72.3444135,23.9152475",2,13
7299,"85.3719935,23.941572",2,7
73,"76.997989,11.025481",2,10
730,"70.8218915,22.267104",1,13
7300,"85.6757435,23.941797",2,7
7301,"76.9323405,23.9447305",2,9
7302,"88.2055005,23.9472505",2,3
7303,"88.023532,23.9670135",2,3
7304,"85.3670095,24.0084675",2,7
7305,"76.7281085,24.016118",2,9
7306,"85.3936075,24.0189585",2,7
7307,"87.9992475,24.039113",2,3
7308,"84.0956305,24.03914",2,7
7309,"78.35406,24.040106",2,8
731,"73.1616615,22.274898",2,13
7310,"85.3645395,24.0434905",2,7
7311,"82.68219,24.0661815",2,8
7312,"86.4744055,24.067613",2,7
7313,"86.6998385,24.082373",2,7
7314,"86.467129,24.0881935",2,7
7315,"82.7379845,24.1070925",2,4
7316,"77.68513,24.113948",2,8
7317,"87.7991735,24.115878",1,3
7318,"83.8107495,24.1276205",2,7
7319,"88.387434,24.1536995",2,3
732,"70.7549695,22.275542",2,13
7320,"87.827786,24.1585045",2,3
7321,"84.847451,24.177899",2,7
7322,"84.829461,24.2059855",2,7
7323,"72.1756895,24.2108445",2,13
7324,"87.2300035,24.217514",2,7
7325,"72.187087,24.2305065",2,13
7326,"84.86525,24.238157",2,7
7327,"87.219749,24.246667",2,7
7328,"86.645909,24.2496525",2,7
7329,"87.196496,24.2518555",2,7
733,"73.1883625,22.2758735",1,13
7330,"86.617489,24.2653735",1,7
7331,"72.189171,24.2949895",2,13
7332,"77.066511,24.3760225",2,8
7333,"77.4158045,24.3898675",2,8
7334,"83.615583,24.405191",2,7
7335,"73.6951565,24.432882",2,8
7336,"74.843915,24.4423715",2,8
7337,"86.629182,24.4577035",2,7
7338,"74.888591,24.4635505",1,9
7339,"73.7845745,24.4684825",2,8
734,"70.7651265,22.27765",1,13
7340,"85.646445,24.4827535",2,7
7341,"74.88126,24.4864975",2,9
7342,"74.8403845,24.489396",2,9
7343,"72.7977355,24.496789",1,8
7344,"87.007248,24.4978845",2,7
7345,"84.876878,24.4987955",2,4
7346,"93.791747,24.511006",2,2
7347,"80.874298,24.5145495",2,8
7348,"86.6323965,24.519829",2,7
7349,"72.0151695,24.5234115",2,13
735,"82.1650235,22.283053",2,7
7350,"73.8313325,24.53163",2,8
7351,"73.6725665,24.5339885",2,8
7352,"84.8037655,24.537134",2,4
7353,"73.743122,24.537166",2,8
7354,"73.5953935,24.5453075",2,8
7355,"81.3579615,24.5571585",2,8
7356,"84.830336,24.560752",2,4
7357,"73.6341755,24.5707645",2,8
7358,"84.288164,24.5710755",2,4
7359,"76.1917855,24.5757005",2,9
736,"70.7991115,22.2842835",1,13
7360,"81.3609485,24.5769335",2,8
7361,"80.9219795,24.5772955",2,8
7362,"73.5963475,24.5901545",2,8
7363,"84.1020115,24.5927225",2,4
7364,"80.851456,24.5943645",2,8
7365,"74.8590675,24.595254",2,9
7366,"80.7425545,24.5964445",2,8
7367,"87.0741695,24.5985835",2,7
7368,"74.704396,24.603452",2,8
7369,"73.5375065,24.6045435",2,8
737,"70.8220675,22.287118",1,13
7370,"80.834924,24.615402",2,8
7371,"86.9391385,24.619006",2,7
7372,"73.8298995,24.619531",2,8
7373,"77.2599765,24.626688",2,8
7374,"73.5486005,24.6274305",2,8
7375,"84.6179965,24.6388125",2,4
7376,"73.7872675,24.6487175",2,8
7377,"73.6008695,24.6556585",2,8
7378,"85.057348,24.6562895",2,4
7379,"85.0210745,24.6648505",2,4
738,"73.198551,22.2894595",1,13
7380,"75.9246895,24.668391",2,8
7381,"77.3083825,24.6707705",2,8
7382,"73.7040965,24.6986215",2,8
7383,"78.4413735,24.69864",2,8
7384,"84.4137855,24.7150605",2,4
7385,"93.918941,24.722792",2,2
7386,"86.940617,24.7319135",2,7
7387,"85.0387955,24.756323",2,4
7388,"87.3935155,24.75969",2,7
7389,"93.9105065,24.766561",2,2
739,"70.7845035,22.295933",1,13
7390,"87.41769,24.767713",2,7
7391,"84.9382305,24.7702805",2,4
7392,"85.0887515,24.775302",2,4
7393,"93.8857555,24.78602",2,2
7394,"93.855366,24.786085",2,2
7395,"85.2343075,24.810027",2,4
7396,"84.6062695,24.813243",2,4
7397,"86.256981,24.813441",2,4
7398,"92.859772,24.820725",2,2
7399,"92.8160205,24.824953",2,2
74,"77.128116,11.0276565",1,10
740,"70.8059785,22.2994485",1,13
7400,"93.911954,24.827922",2,2
7401,"85.040115,24.829479",2,4
7402,"84.7454475,24.832632",2,4
7403,"85.0609955,24.837693",2,4
7404,"93.878272,24.8455945",2,2
7405,"85.4278145,24.8469205",2,4
7406,"84.235313,24.8542455",2,4
7407,"85.756195,24.8619095",2,4
7408,"85.567812,24.865137",2,4
7409,"74.3051835,24.8829265",2,8
741,"70.7916705,22.3011635",2,13
7410,"85.517302,24.8837775",2,4
7411,"83.982418,24.8933115",2,4
7412,"85.4149495,24.8986705",2,4
7413,"84.0039975,24.9006595",2,4
7414,"74.619219,24.914332",2,8
7415,"84.221745,24.921175",2,4
7416,"85.429406,24.9280515",2,4
7417,"86.464425,24.9317845",2,4
7418,"86.607767,24.9360235",2,7
7419,"84.975541,24.9616705",1,4
742,"74.015412,22.3037175",2,13
7420,"88.1563155,24.977547",2,3
7421,"86.855591,24.9784945",2,7
7422,"83.9774615,24.985349",2,4
7423,"84.1543775,24.9858505",2,4
7424,"86.872583,24.9921715",2,7
7425,"84.0172265,24.9974515",2,4
7426,"87.0452555,24.9987845",2,7
7427,"86.976229,25.018105",2,7
7428,"85.371268,25.025827",2,4
7429,"78.441415,25.0400415",2,8
743,"70.8042905,22.309634",2,13
7430,"84.387559,25.0491675",2,4
7431,"87.1221425,25.05527",1,7
7432,"83.21677,25.0712415",2,4
7433,"75.9475115,25.0836395",2,8
7434,"86.822232,25.0881495",2,7
7435,"87.131756,25.0891445",2,4
7436,"86.646755,25.0906795",2,4
7437,"86.677406,25.0961995",1,4
7438,"88.3681995,25.1121345",2,3
7439,"88.367776,25.1334245",2,3
744,"70.7672895,22.3096825",1,13
7440,"86.902071,25.143372",2,4
7441,"82.524483,25.1469015",2,4
7442,"86.9876265,25.1490895",2,4
7443,"93.0380155,25.1491365",2,2
7444,"83.069881,25.1494195",2,4
7445,"83.1189715,25.151621",2,4
7446,"83.1523065,25.1519375",2,4
7447,"87.0065205,25.1525025",2,4
7448,"85.4856685,25.1526695",2,4
7449,"75.855341,25.1603405",2,8
745,"70.7793065,22.3180985",1,13
7450,"83.0508445,25.162794",2,4
7451,"85.4527465,25.1634055",2,4
7452,"86.9472705,25.163982",2,4
7453,"75.814281,25.1694315",2,8
7454,"82.6169455,25.172021",2,4
7455,"83.1331405,25.173626",2,4
7456,"75.9347505,25.173886",2,8
7457,"84.5621835,25.1807355",2,4
7458,"85.536736,25.1811745",2,4
7459,"85.803327,25.1818105",2,4
746,"70.8018605,22.321188",1,13
7460,"73.466425,25.1825085",2,8
7461,"87.067697,25.186149",2,4
7462,"83.013352,25.187043",2,4
7463,"73.383584,25.1885815",2,8
7464,"82.608443,25.189852",2,4
7465,"72.5988225,25.1922445",2,14
7466,"84.761413,25.205637",2,4
7467,"82.9316405,25.2074515",2,4
7468,"84.8258455,25.209255",2,4
7469,"73.287722,25.2100185",2,8
747,"70.7859655,22.321882",2,13
7470,"88.182179,25.2160345",2,3
7471,"74.621497,25.216817",2,8
